mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.02761540412902832,0.003319322076303727,0.0021240234375,0.0006789827171160334,gini,10,10,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 10}",0.75,0.85,0.8625,0.825,0.7875,0.8150000000000001,0.04138236339311713,200,1.0,0.996875,1.0,0.996875,0.996875,0.9981250000000002,0.001530931089239508
0.04986538887023926,0.00560281859374701,0.002600431442260742,0.0004948374478967053,gini,10,20,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 20}",0.8125,0.9625,0.9,0.8625,0.8375,0.875,0.05244044240850758,167,1.0,1.0,1.0,0.996875,1.0,0.999375,0.0012500000000000178
0.07679533958435059,0.009724930132708205,0.003390598297119141,0.000488872989081174,gini,10,30,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 30}",0.825,0.9375,0.8875,0.8375,0.9,0.8775000000000001,0.04138236339311713,158,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0939549446105957,0.0031855915267874433,0.004072666168212891,0.00018308044550698708,gini,10,40,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 40}",0.775,0.9875,0.925,0.8625,0.8625,0.8825,0.07097534783289196,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11208600997924804,0.001342407033995093,0.005186557769775391,0.00039863999948683905,gini,10,50,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 50}",0.825,0.9625,0.9125,0.8625,0.9,0.8925000000000001,0.0465026880943457,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13424177169799806,0.0013555575711940247,0.005591773986816406,0.000493850247045367,gini,10,60,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 60}",0.8125,0.9375,0.9375,0.875,0.85,0.8825,0.049117206760971255,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1956944465637207,0.02495621489237348,0.00820779800415039,0.0015222472021696853,gini,10,70,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 70}",0.85,0.95,0.9125,0.8625,0.8875,0.8925000000000001,0.03588175023601829,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18969311714172363,0.012782143267968738,0.007379770278930664,0.0004883272086061712,gini,10,80,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 80}",0.8125,0.9625,0.9125,0.9,0.8625,0.89,0.05024937810560445,91,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20086064338684081,0.0036664588612076816,0.008178520202636718,0.0003986120330951552,gini,10,90,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 90}",0.8625,0.9625,0.925,0.9,0.875,0.905,0.03588175023601831,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2753793716430664,0.04998182947703344,0.013756227493286134,0.0029151090076366113,gini,10,100,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 100}",0.825,0.975,0.9375,0.875,0.8625,0.8949999999999999,0.05396758286230725,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.050253105163574216,0.016254882175054587,0.0035979747772216797,0.0018456007309790492,gini,20,10,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 10}",0.8125,0.8875,0.85,0.8625,0.7625,0.835,0.04358898943540675,198,0.996875,0.990625,0.996875,0.996875,1.0,0.9962500000000001,0.003061862178478975
0.09318356513977051,0.026918935805446662,0.003575897216796875,0.0008754661737435926,gini,20,20,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 20}",0.825,0.9125,0.925,0.875,0.825,0.8724999999999999,0.04213074886588182,175,1.0,1.0,1.0,0.996875,1.0,0.999375,0.0012500000000000178
0.22434420585632325,0.0704327101314359,0.005652713775634766,0.0020205707655187324,gini,20,30,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 30}",0.825,0.975,0.925,0.85,0.8625,0.8875,0.05477225575051661,115,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2186793327331543,0.01952100207084398,0.00644068717956543,0.0021541911887977085,gini,20,40,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 40}",0.7875,0.9625,0.875,0.9,0.8875,0.8825,0.056236109396009974,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3632422924041748,0.1677584998124107,0.008198881149291992,0.004056296532741645,gini,20,50,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 50}",0.8,0.9625,0.9375,0.9,0.8625,0.8925000000000001,0.05733672470589856,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2366936206817627,0.008540472298118754,0.008352041244506836,0.0015767618011061962,gini,20,60,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 60}",0.8375,0.9625,0.9,0.8875,0.8875,0.8950000000000001,0.04,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2709939479827881,0.006830444278175694,0.007773113250732422,0.0017074432686104558,gini,20,70,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 70}",0.85,0.975,0.925,0.8875,0.8625,0.9,0.04541475531146237,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3149705410003662,0.019175638455589582,0.009876537322998046,0.0011349318132174398,gini,20,80,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 80}",0.85,0.9625,0.8875,0.8875,0.8375,0.8850000000000001,0.04358898943540674,133,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.34030909538269044,0.01311043956421014,0.011959171295166016,0.002566641276956297,gini,20,90,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 90}",0.8125,0.975,0.9125,0.8875,0.8875,0.8950000000000001,0.052201532544552745,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4211101531982422,0.04477914168225597,0.017100048065185548,0.007130042500249138,gini,20,100,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 100}",0.825,0.975,0.9125,0.8875,0.9,0.9,0.04808846015417837,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04708504676818848,0.0015890248123797853,0.0016143321990966797,0.0005049577851883796,gini,30,10,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 10}",0.8,0.9625,0.9125,0.825,0.85,0.8699999999999999,0.059476886266851596,180,0.99375,1.0,0.996875,0.996875,0.996875,0.996875,0.00197642353760523
0.09001617431640625,0.0029769276852801394,0.0029883384704589844,1.517061746547053e-05,gini,30,20,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 20}",0.825,0.9,0.925,0.8625,0.8625,0.875,0.034460121880225576,167,1.0,1.0,1.0,1.0,0.996875,0.999375,0.0012500000000000178
