mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5415519714355469,0.031727818438367666,0.10292344093322754,0.005760950387239967,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.6,0.5547169811320755,0.5962264150943396,0.630188679245283,0.569811320754717,0.5901886792452831,0.026100553155910308,8,0.6141509433962264,0.6679245283018868,0.6330188679245283,0.6245283018867924,0.6415094339622641,0.6362264150943396,0.018260018244430486
0.37651762962341306,0.04001656319664049,0.07544541358947754,0.00663472360725407,1,linear,"{'C': 1, 'kernel': 'linear'}",0.6679245283018868,0.6113207547169811,0.6566037735849056,0.6641509433962264,0.6339622641509434,0.6467924528301886,0.021293186384401332,4,0.9320754716981132,0.9386792452830188,0.9235849056603773,0.9150943396226415,0.9311320754716981,0.9281132075471697,0.008080231360514648
0.4017916679382324,0.03221111586491176,0.08738846778869629,0.007303046989946533,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.6943396226415094,0.690566037735849,0.7471698113207547,0.7094339622641509,0.6490566037735849,0.6981132075471697,0.03166215390702344,3,0.8311320754716981,0.8471698113207548,0.8349056603773585,0.8358490566037736,0.8566037735849057,0.8411320754716982,0.00940751008476825
0.39831881523132323,0.011221293851144638,0.06303195953369141,0.0015964757112385654,10,linear,"{'C': 10, 'kernel': 'linear'}",0.660377358490566,0.6,0.5886792452830188,0.6339622641509434,0.6264150943396226,0.6218867924528302,0.025415031306389033,5,0.9971698113207547,0.9990566037735849,1.0,0.9971698113207547,0.9981132075471698,0.9983018867924528,0.001100179602801015
0.5213778018951416,0.15293690858483444,0.10660815238952637,0.018998895059206357,20,rbf,"{'C': 20, 'kernel': 'rbf'}",0.7018867924528301,0.6981132075471698,0.7358490566037735,0.7283018867924528,0.6641509433962264,0.7056603773584905,0.02537016802108922,1,0.8811320754716981,0.8905660377358491,0.8783018867924528,0.8820754716981132,0.8933962264150943,0.8850943396226416,0.0058277151741435865
0.6043942451477051,0.035002150538217945,0.09362912178039551,0.01627353305439657,20,linear,"{'C': 20, 'kernel': 'linear'}",0.6566037735849056,0.5924528301886792,0.5886792452830188,0.6415094339622641,0.6188679245283019,0.6196226415094339,0.02661915786950701,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.45321946144104003,0.020012217695330337,0.10381207466125489,0.006092201024690518,30,rbf,"{'C': 30, 'kernel': 'rbf'}",0.7056603773584905,0.6981132075471698,0.7283018867924528,0.720754716981132,0.6754716981132075,0.7056603773584905,0.018486715039873036,1,0.9179245283018868,0.9226415094339623,0.910377358490566,0.910377358490566,0.9160377358490566,0.9154716981132076,0.004682895715468264
0.5283022403717041,0.014940666110074639,0.09172401428222657,0.02168924354073187,30,linear,"{'C': 30, 'kernel': 'linear'}",0.6566037735849056,0.5924528301886792,0.5886792452830188,0.6415094339622641,0.6188679245283019,0.6196226415094339,0.02661915786950701,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
