mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0991361141204834,0.003913902966180169,0.0005910396575927734,0.0004827829405824495,gini,{'criterion': 'gini'},0.775,0.8625,0.8354430379746836,0.7341772151898734,0.7848101265822784,0.7983860759493672,0.04547044411763633,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.20544953346252443,0.008272187618811124,0.00020031929016113282,0.0004006385803222656,entropy,{'criterion': 'entropy'},0.7875,0.8125,0.7974683544303798,0.810126582278481,0.810126582278481,0.8035443037974683,0.009604104534334539,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
