mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0141876220703125,0.0017147945950510366,0.0010010242462158204,8.338402725442483e-05,1,{'n_estimators': 1},0.5094339622641509,0.5283018867924528,0.4981132075471698,0.4867924528301887,0.45660377358490567,0.4958490566037736,0.02393773815419427,5,0.7716981132075472,0.8132075471698114,0.8122641509433962,0.8132075471698114,0.8150943396226416,0.8050943396226415,0.016723411174460624
0.05500941276550293,0.0017227493903261796,0.0016035079956054688,0.00047964802056945467,5,{'n_estimators': 5},0.6150943396226415,0.5622641509433962,0.5245283018867924,0.6566037735849056,0.569811320754717,0.5856603773584905,0.045683761359763174,4,0.9537735849056603,0.9660377358490566,0.9518867924528301,0.9537735849056603,0.9688679245283018,0.9588679245283018,0.007099957631028983
0.11146173477172852,0.009351014557340907,0.0021951675415039064,0.0004005194952164308,10,{'n_estimators': 10},0.6452830188679245,0.6,0.6339622641509434,0.5886792452830188,0.5886792452830188,0.6113207547169811,0.023746615430267577,3,0.9886792452830189,0.9915094339622641,0.9877358490566037,0.9915094339622641,0.9924528301886792,0.9903773584905661,0.0018293131537420128
0.15614829063415528,0.0018147706131931528,0.0035907268524169923,0.001739123092979085,15,{'n_estimators': 15},0.6188679245283019,0.660377358490566,0.6415094339622641,0.6264150943396226,0.5886792452830188,0.6271698113207547,0.0239139313475545,2,0.9990566037735849,0.9981132075471698,0.9990566037735849,1.0,0.9933962264150943,0.9979245283018867,0.002341447857734134
0.21777243614196778,0.021496710235961183,0.004009342193603516,0.001581295265156028,20,{'n_estimators': 20},0.7018867924528301,0.6566037735849056,0.6226415094339622,0.660377358490566,0.6641509433962264,0.661132075471698,0.02518991587664699,1,0.9990566037735849,0.9990566037735849,1.0,0.9981132075471698,0.9981132075471698,0.9988679245283019,0.0007059730918441338
