mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.25710272789001465,0.00741119505245047,0.0005181312561035156,0.00066176543121789,gini,{'criterion': 'gini'},0.5358490566037736,0.5849056603773585,0.46037735849056605,0.5283018867924528,0.5471698113207547,0.5313207547169811,0.04046015140733648,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6586028099060058,0.04034424239952722,0.0005991458892822266,0.0004892012750010731,entropy,{'criterion': 'entropy'},0.5660377358490566,0.49433962264150944,0.5735849056603773,0.4981132075471698,0.5547169811320755,0.5373584905660377,0.03413791057478834,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
