mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.34390835762023925,0.024544850562602437,0.0018315315246582031,0.0016683340234473671,gini,{'criterion': 'gini'},0.5132075471698113,0.569811320754717,0.4830188679245283,0.5094339622641509,0.5245283018867924,0.52,0.02837976705956704,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6411877632141113,0.039205450376073966,0.0015188217163085937,0.0010575768913094362,entropy,{'criterion': 'entropy'},0.5433962264150943,0.5169811320754717,0.5584905660377358,0.47547169811320755,0.5849056603773585,0.5358490566037736,0.0373565846664591,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
