mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.15840020179748535,0.0039445724122019405,0.026306819915771485,0.0018473499948617569,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.9,0.9,0.9367088607594937,0.8860759493670886,0.8607594936708861,0.8967088607594936,0.02460519861228923,8,0.9716088328075709,0.9779179810725552,0.9779874213836478,0.9748427672955975,0.9811320754716981,0.9766978156062139,0.003229659348621516
0.08157162666320801,0.0029815809913393506,0.019774866104125977,0.0007423270856330218,1,linear,"{'C': 1, 'kernel': 'linear'}",0.9125,0.925,0.9367088607594937,0.9367088607594937,0.8987341772151899,0.9219303797468354,0.014650770932891428,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.16136641502380372,0.0015965163651544554,0.025538825988769533,0.00047995000925674374,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.9,0.9375,0.9240506329113924,0.8987341772151899,0.8607594936708861,0.9042088607594936,0.02622033578451007,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08197555541992188,0.0021283709408494223,0.019945049285888673,0.0006228460504040809,10,linear,"{'C': 10, 'kernel': 'linear'}",0.9125,0.925,0.9367088607594937,0.9367088607594937,0.8987341772151899,0.9219303797468354,0.014650770932891428,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.161948299407959,0.0024087589286604233,0.025534677505493163,0.0004977123013105528,20,rbf,"{'C': 20, 'kernel': 'rbf'}",0.9,0.9375,0.9240506329113924,0.8987341772151899,0.8607594936708861,0.9042088607594936,0.02622033578451007,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08217754364013671,0.002411719092232331,0.019954967498779296,0.0006311677231052748,20,linear,"{'C': 20, 'kernel': 'linear'}",0.9125,0.925,0.9367088607594937,0.9367088607594937,0.8987341772151899,0.9219303797468354,0.014650770932891428,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.16155872344970704,0.0021026565910893793,0.025738000869750977,0.0004059071092700267,30,rbf,"{'C': 30, 'kernel': 'rbf'}",0.9,0.9375,0.9240506329113924,0.8987341772151899,0.8607594936708861,0.9042088607594936,0.02622033578451007,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08217082023620606,0.0024188811132360836,0.01955270767211914,0.000482957307286545,30,linear,"{'C': 30, 'kernel': 'linear'}",0.9125,0.925,0.9367088607594937,0.9367088607594937,0.8987341772151899,0.9219303797468354,0.014650770932891428,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
