mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007374858856201172,0.001019377259644291,0.0005984306335449219,0.000488616573967537,gini,auto,"{'criterion': 'gini', 'max_features': 'auto'}",0.6125,0.825,0.675,0.65,0.675,0.6875,0.07245688373094716,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0069732666015625,1.5020748920820132e-05,0.0005986213684082032,0.0004887723083287987,gini,sqrt,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.6625,0.8375,0.75,0.7125,0.6625,0.725,0.06519202405202651,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004193592071533203,0.0003908876901573618,0.0005988121032714844,0.0004889285232366087,gini,log2,"{'criterion': 'gini', 'max_features': 'log2'}",0.5125,0.825,0.625,0.6625,0.675,0.6599999999999999,0.10043654713300333,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.011370706558227538,0.0007888016827331944,0.0007979393005371094,0.00039896983548672185,entropy,auto,"{'criterion': 'entropy', 'max_features': 'auto'}",0.65,0.7875,0.6375,0.7,0.7125,0.6975,0.05326818938165629,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.01136937141418457,0.0010121734826955817,0.0005981922149658203,0.0004884229767273161,entropy,sqrt,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.7125,0.75,0.725,0.7125,0.7375,0.7275,0.014577379737113249,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006000089645385742,2.0152449395946254e-05,0.0003902912139892578,0.0004781892204411076,entropy,log2,"{'criterion': 'entropy', 'max_features': 'log2'}",0.675,0.6125,0.725,0.55,0.6,0.6325000000000001,0.0610327780786685,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
