mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06005415916442871,0.006440302726053393,0.015656137466430665,3.997664640312926e-05,10,2,linear,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",0.7625,0.925,0.8875,0.85,0.85,0.8550000000000001,0.05396758286230728,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05953745841979981,0.006334779553095393,0.01566171646118164,9.841623227903504e-05,10,2,poly,"{'C': 10, 'degree': 2, 'kernel': 'poly'}",0.775,0.9375,0.8875,0.8625,0.8625,0.8649999999999999,0.05267826876426368,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.17265572547912597,0.009999866440375023,0.028159523010253908,0.006169748708893322,10,2,sigmoid,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.19219822883605958,0.007026242281574058,0.02187972068786621,0.007645190494843871,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06174650192260742,0.004969218134334808,0.013129854202270507,0.0060976047478427985,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",0.7625,0.925,0.8875,0.85,0.85,0.8550000000000001,0.05396758286230728,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06527090072631836,0.006366007316689332,0.015927457809448244,0.0022896147901967203,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",0.775,0.9375,0.9125,0.8625,0.8625,0.8699999999999999,0.0556776436283002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.17654128074645997,0.006714293994667053,0.029635524749755858,0.0072368978604852915,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.18506913185119628,0.006653404435757951,0.025103044509887696,0.007727621496128154,100,2,rbf,"{'C': 100, 'degree': 2, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0699723243713379,0.014179126066361798,0.017772865295410157,0.002686958716563747,100,2,linear,"{'C': 100, 'degree': 2, 'kernel': 'linear'}",0.7625,0.925,0.8875,0.85,0.85,0.8550000000000001,0.05396758286230728,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07066364288330078,0.007330950837212023,0.016951608657836913,0.0011000568483126511,100,2,poly,"{'C': 100, 'degree': 2, 'kernel': 'poly'}",0.775,0.9375,0.8875,0.8625,0.8625,0.8649999999999999,0.05267826876426368,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.19009041786193848,0.009261235954756565,0.03490896224975586,0.006558011126808451,100,2,sigmoid,"{'C': 100, 'degree': 2, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.2509308815002441,0.041305127392847446,0.03630390167236328,0.007554109018069791,100,3,rbf,"{'C': 100, 'degree': 3, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06383314132690429,0.0033321363985977875,0.018546628952026366,0.0033754469162988712,100,3,linear,"{'C': 100, 'degree': 3, 'kernel': 'linear'}",0.7625,0.925,0.8875,0.85,0.85,0.8550000000000001,0.05396758286230728,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07300119400024414,0.00941735301194172,0.0161588191986084,0.0007466115320279846,100,3,poly,"{'C': 100, 'degree': 3, 'kernel': 'poly'}",0.775,0.9375,0.9125,0.8625,0.8625,0.8699999999999999,0.0556776436283002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18092961311340333,0.009986966445451932,0.02711796760559082,0.00039997202018569774,100,3,sigmoid,"{'C': 100, 'degree': 3, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,21,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
