mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.16894845962524413,0.000799214972848413,0.02712726593017578,0.00039935255762097664,1,3,poly,"{'C': 1, 'degree': 3, 'kernel': 'poly'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.1820223331451416,0.007126402726937241,0.034375667572021484,0.007027214856244535,1,3,sigmoid,"{'C': 1, 'degree': 3, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.18170900344848634,0.0027879771238876875,0.028323888778686523,0.001017027563048,10,2,rbf,"{'C': 10, 'degree': 2, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.1280975818634033,0.005272260836677931,0.02488861083984375,0.0008973879031630197,10,2,linear,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",0.6,0.8125,0.775,0.65,0.625,0.6925,0.085,3,0.740625,0.703125,0.696875,0.715625,0.73125,0.7175,0.016488632447841132
0.18051681518554688,0.010013080398932247,0.027925634384155275,0.0008919100631602492,10,2,poly,"{'C': 10, 'degree': 2, 'kernel': 'poly'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.17493515014648436,0.003923107350302826,0.027930402755737306,1.030078634776679e-05,10,2,sigmoid,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.1747274875640869,0.0014668833111229674,0.027730464935302734,0.0004015947628101446,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.12027926445007324,0.002791212461058493,0.02494058609008789,0.0006312999940318516,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",0.6,0.8125,0.775,0.65,0.625,0.6925,0.085,3,0.740625,0.703125,0.696875,0.715625,0.73125,0.7175,0.016488632447841132
0.1685560703277588,0.0015593046041252894,0.027127456665039063,0.00041797632673659587,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.17094249725341798,0.0004884609249461174,0.027726173400878906,0.00039935119116483596,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.17533111572265625,0.00074660813639031,0.02792515754699707,6.843900725558912e-07,100,2,rbf,"{'C': 100, 'degree': 2, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.0757828712463379,0.0016393210078643355,0.01914825439453125,0.0003992809148540999,100,2,linear,"{'C': 100, 'degree': 2, 'kernel': 'linear'}",0.8,0.925,0.875,0.8,0.825,0.8450000000000001,0.04847679857416329,1,0.903125,0.875,0.884375,0.9,0.9,0.8925000000000001,0.010933034802834933
0.1764380931854248,0.007198100790331479,0.03145508766174317,0.0021855846069828537,100,2,poly,"{'C': 100, 'degree': 2, 'kernel': 'poly'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.1733391761779785,0.0022260812915476324,0.027717733383178712,0.0007337150637345448,100,2,sigmoid,"{'C': 100, 'degree': 2, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.17633943557739257,0.001945257291502774,0.02832331657409668,0.0007976190652298849,100,3,rbf,"{'C': 100, 'degree': 3, 'kernel': 'rbf'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.07619624137878418,0.003373233642632779,0.018948841094970702,0.00063105263302569,100,3,linear,"{'C': 100, 'degree': 3, 'kernel': 'linear'}",0.8,0.925,0.875,0.8,0.825,0.8450000000000001,0.04847679857416329,1,0.903125,0.875,0.884375,0.9,0.9,0.8925000000000001,0.010933034802834933
0.17115273475646972,0.004416512759561354,0.02751774787902832,0.00048216394117249646,100,3,poly,"{'C': 100, 'degree': 3, 'kernel': 'poly'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
0.17313065528869628,0.001346966331381266,0.027929401397705077,0.0006422471447660906,100,3,sigmoid,"{'C': 100, 'degree': 3, 'kernel': 'sigmoid'}",0.2375,0.2375,0.225,0.225,0.2375,0.23249999999999998,0.006123724356957937,7,0.23125,0.23125,0.234375,0.234375,0.23125,0.2325,0.001530931089239481
