mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14660825729370117,0.01064884308503301,0.000998210906982422,2.0476255944808856e-06,1,{'C': 1},0.35471698113207545,0.38113207547169814,0.4037735849056604,0.3283018867924528,0.3471698113207547,0.3630188679245283,0.026511951804151408,3,0.4018867924528302,0.4018867924528302,0.3915094339622642,0.39528301886792455,0.4056603773584906,0.39924528301886797,0.005111780069488326
0.21410708427429198,0.010097812393912275,0.0004923343658447266,0.000620630516862007,5,{'C': 5},0.41509433962264153,0.4226415094339623,0.4339622641509434,0.3886792452830189,0.37735849056603776,0.4075471698113208,0.021212783883102177,2,0.4518867924528302,0.45849056603773586,0.44716981132075473,0.4547169811320755,0.46226415094339623,0.4549056603773585,0.005215198098522736
0.25580644607543945,0.03456418691628239,0.00091094970703125,0.00017191658652276922,10,{'C': 10},0.4339622641509434,0.44150943396226416,0.45660377358490567,0.41132075471698115,0.39245283018867927,0.4271698113207547,0.022691768118298726,1,0.47358490566037736,0.48962264150943396,0.4660377358490566,0.480188679245283,0.480188679245283,0.4779245283018868,0.00783870870861924
