,precision,recall,f1-score,support
1,0.6,0.8571428571428571,0.7058823529411764,7.0
2,0.8571428571428571,0.5714285714285714,0.6857142857142857,21.0
3,0.6666666666666666,0.8,0.7272727272727272,25.0
4,0.631578947368421,0.5714285714285714,0.6,21.0
5,0.5416666666666666,0.5652173913043478,0.5531914893617021,23.0
accuracy,0.6494845360824743,0.6494845360824743,0.6494845360824743,0.6494845360824743
macro avg,0.6594110275689222,0.6730434782608695,0.6544121710579783,97.0
weighted avg,0.6658572978838849,0.6494845360824743,0.6479010196672738,97.0
