mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06916494369506836,0.025540262010038162,0.1733471393585205,0.014013165271143735,4,{'n_neighbors': 4},0.5358490566037736,0.4981132075471698,0.5283018867924528,0.5056603773584906,0.5094339622641509,0.5154716981132076,0.014239971520085437,3,0.6971698113207547,0.7132075471698113,0.7141509433962264,0.7056603773584905,0.6943396226415094,0.7049056603773585,0.008080231360514663
0.0544734001159668,0.0058068916212984534,0.1894434928894043,0.01718823385871681,5,{'n_neighbors': 5},0.539622641509434,0.5132075471698113,0.5547169811320755,0.5132075471698113,0.539622641509434,0.5320754716981132,0.01636187425560664,1,0.6990566037735849,0.6915094339622642,0.7,0.689622641509434,0.6867924528301886,0.6933962264150944,0.005235636575664756
0.04902215003967285,0.0013074444065328107,0.16125102043151857,0.0029938402032574315,6,{'n_neighbors': 6},0.5320754716981132,0.5358490566037736,0.539622641509434,0.5132075471698113,0.5018867924528302,0.5245283018867924,0.014517270989940633,2,0.6613207547169812,0.660377358490566,0.6669811320754717,0.6669811320754717,0.6735849056603773,0.6658490566037736,0.0047508220045336435
