mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.028744840621948244,0.0003925471829001554,0.04148159027099609,0.000785586426575119,4,{'n_neighbors': 4},0.6125,0.575,0.569620253164557,0.6075949367088608,0.620253164556962,0.5969936708860759,0.02062456148509567,2,0.7886435331230284,0.7949526813880127,0.779874213836478,0.7704402515723271,0.7672955974842768,0.7802412554808246,0.010495797063072554
0.02812509536743164,0.0007593026863212485,0.042879343032836914,0.001266796012544229,5,{'n_neighbors': 5},0.65,0.5375,0.5569620253164557,0.5822784810126582,0.620253164556962,0.5893987341772151,0.04103858182107363,3,0.7444794952681388,0.7413249211356467,0.7484276729559748,0.7264150943396226,0.7389937106918238,0.7399281788782414,0.007461681498580342
0.029537343978881837,0.0007858609046653107,0.04226188659667969,0.0007913930347279276,6,{'n_neighbors': 6},0.675,0.55,0.5822784810126582,0.5822784810126582,0.6329113924050633,0.604493670886076,0.0441255001791836,1,0.7444794952681388,0.722397476340694,0.7264150943396226,0.710691823899371,0.7232704402515723,0.7254508660198797,0.010908026739051419
