mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.019176769256591796,0.0022253748248942965,0.0013967514038085937,0.0004886368066064919,1,{'n_estimators': 1},0.4981132075471698,0.46037735849056605,0.4528301886792453,0.45660377358490567,0.47924528301886793,0.469433962264151,0.01697693868558791,5,0.8047169811320755,0.7952830188679245,0.8056603773584906,0.8066037735849056,0.8179245283018868,0.8060377358490566,0.007199541142769399
0.07772965431213379,0.00965785326721582,0.004204559326171875,0.0018712875249944148,5,{'n_estimators': 5},0.6037735849056604,0.6113207547169811,0.5660377358490566,0.5547169811320755,0.5811320754716981,0.5833962264150944,0.02155902921824256,4,0.9575471698113207,0.9547169811320755,0.9481132075471698,0.9622641509433962,0.9537735849056603,0.9552830188679244,0.004644729669845739
0.1707594394683838,0.021585364239642725,0.003404998779296875,0.0015175370585677164,10,{'n_estimators': 10},0.6566037735849056,0.6452830188679245,0.5962264150943396,0.6188679245283019,0.569811320754717,0.6173584905660376,0.031716077568982176,3,0.9952830188679245,0.9924528301886792,0.9952830188679245,0.9867924528301887,0.9924528301886792,0.9924528301886791,0.0031003163632367685
0.16142983436584474,0.009614720879934749,0.0032120227813720705,0.0003812665219293006,15,{'n_estimators': 15},0.6679245283018868,0.6490566037735849,0.630188679245283,0.6943396226415094,0.6075471698113207,0.6498113207547169,0.029942391584720555,2,0.9981132075471698,0.9981132075471698,0.9971698113207547,1.0,0.9981132075471698,0.9983018867924528,0.0009243357519936656
0.2239442825317383,0.023913432717676722,0.003989362716674804,0.0006304496243377157,20,{'n_estimators': 20},0.7169811320754716,0.6566037735849056,0.6528301886792452,0.6566037735849056,0.630188679245283,0.6626415094339622,0.02889689014200248,1,0.9990566037735849,0.9952830188679245,0.9981132075471698,1.0,0.9971698113207547,0.9979245283018867,0.0016230802390646618
