mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01841897964477539,0.002153226768217552,0.0009889602661132812,1.0943386809208123e-05,1,{'n_estimators': 1},0.5283018867924528,0.4867924528301887,0.4679245283018868,0.4490566037735849,0.4641509433962264,0.47924528301886793,0.027316167654119025,5,0.7952830188679245,0.8216981132075472,0.7933962264150943,0.8132075471698114,0.7933962264150943,0.8033962264150943,0.011807160639367565
0.08376021385192871,0.011707205060943705,0.0035916805267333985,0.0024115291792240557,5,{'n_estimators': 5},0.6188679245283019,0.5584905660377358,0.5660377358490566,0.5547169811320755,0.5320754716981132,0.5660377358490567,0.02873876643722229,4,0.9566037735849057,0.9650943396226415,0.9622641509433962,0.9462264150943396,0.9688679245283018,0.9598113207547169,0.007883993364443839
0.17764616012573242,0.024800076218246266,0.0030070781707763673,0.0015363163453504037,10,{'n_estimators': 10},0.6264150943396226,0.6113207547169811,0.6188679245283019,0.6075471698113207,0.6113207547169811,0.6150943396226415,0.006750393894338987,3,0.9933962264150943,0.9905660377358491,0.9943396226415094,0.9877358490566037,0.9915094339622641,0.9915094339622641,0.002310839379984139
0.23403844833374024,0.016812316983221432,0.004106950759887695,0.0015948481773375997,15,{'n_estimators': 15},0.6264150943396226,0.6490566037735849,0.6452830188679245,0.6641509433962264,0.6339622641509434,0.6437735849056603,0.012984641912517171,2,0.9971698113207547,0.9971698113207547,0.9981132075471698,0.9990566037735849,0.9990566037735849,0.9981132075471699,0.0008437992367923733
0.3030247211456299,0.006165955377302579,0.004689741134643555,0.0019392666100348918,20,{'n_estimators': 20},0.6754716981132075,0.6716981132075471,0.6679245283018868,0.6716981132075471,0.6150943396226415,0.660377358490566,0.022766948119242795,1,0.9981132075471698,0.9971698113207547,0.9981132075471698,0.9981132075471698,1.0,0.9983018867924528,0.0009243357519936656
