mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4150258541107178,0.05900982949785469,0.0012178421020507812,0.0010141399652374543,gini,{'criterion': 'gini'},0.5245283018867924,0.5735849056603773,0.5056603773584906,0.49433962264150944,0.5320754716981132,0.5260377358490567,0.027274431697498335,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.751020097732544,0.06585908394770115,0.0005976200103759765,0.0004879567066116141,entropy,{'criterion': 'entropy'},0.5811320754716981,0.5018867924528302,0.569811320754717,0.5320754716981132,0.6037735849056604,0.5577358490566038,0.036304946326960574,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
