mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.009589385986328126,0.0015885658376306483,0.0004510402679443359,0.0005584775424086723,gini,auto,"{'criterion': 'gini', 'max_features': 'auto'}",0.6125,0.85,0.775,0.7375,0.675,0.7299999999999999,0.08162413858657251,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009649848937988282,0.001692902147629086,0.0007976531982421875,0.0007459452588195119,gini,sqrt,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.675,0.8125,0.8125,0.7375,0.7,0.7474999999999999,0.05667892024377316,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007832908630371093,0.0031653624408249613,0.0005726337432861329,0.0004698082330326633,gini,log2,"{'criterion': 'gini', 'max_features': 'log2'}",0.625,0.7375,0.7375,0.7,0.7125,0.7024999999999999,0.04138236339311714,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.015949821472167967,0.0005573841429210877,0.0012750625610351562,0.0016138067934164354,entropy,auto,"{'criterion': 'entropy', 'max_features': 'auto'}",0.6375,0.875,0.725,0.775,0.7875,0.76,0.07802243267163618,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.015392589569091796,0.00045851889538739144,0.0008147239685058593,0.00040753588413500977,entropy,sqrt,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.6375,0.825,0.775,0.7375,0.7125,0.7374999999999999,0.06274950199005568,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009648275375366212,0.002776424227911796,0.0005430698394775391,0.00045488548946205864,entropy,log2,"{'criterion': 'entropy', 'max_features': 'log2'}",0.5875,0.75,0.6,0.6125,0.5375,0.6174999999999999,0.07097534783289194,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
