mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1198577880859375,0.009115098429413928,0.02684931755065918,0.0030012724785369728,1,2,linear,"{'C': 1, 'degree': 2, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.22870917320251466,0.01679858735218544,0.039271068572998044,0.0044150863492682015,1,2,poly,"{'C': 1, 'degree': 2, 'kernel': 'poly'}",0.65,0.8375,0.7125,0.6375,0.6125,0.6900000000000001,0.08077747210701756,29,0.909375,0.89375,0.90625,0.9125,0.9,0.9043750000000002,0.006731456008918114
0.1058814525604248,0.0057187646577408725,0.02985391616821289,0.0035891344988014154,1,2,sigmoid,"{'C': 1, 'degree': 2, 'kernel': 'sigmoid'}",0.8,0.975,0.8875,0.8625,0.9,0.885,0.05667892024377315,17,0.934375,0.9125,0.91875,0.9125,0.9125,0.9181250000000001,0.008477912478906576
0.20100116729736328,0.00921597051745469,0.03471651077270508,0.003648726404729832,1,3,rbf,"{'C': 1, 'degree': 3, 'kernel': 'rbf'}",0.85,1.0,0.9,0.875,0.9,0.905,0.050990195135927854,15,0.98125,0.96875,0.975,0.975,0.971875,0.974375,0.004145780987944228
0.10654597282409668,0.0050954415456121,0.02518601417541504,0.0028769220430292946,1,3,linear,"{'C': 1, 'degree': 3, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2080227851867676,0.010561759475033978,0.034926652908325195,0.0020482673923213983,1,3,poly,"{'C': 1, 'degree': 3, 'kernel': 'poly'}",0.4,0.6375,0.5375,0.475,0.475,0.5050000000000001,0.0792937576357685,32,0.684375,0.66875,0.684375,0.6875,0.678125,0.6806249999999999,0.006673173907519577
0.10467429161071777,0.004303072131416051,0.02652153968811035,0.0013629601373847285,1,3,sigmoid,"{'C': 1, 'degree': 3, 'kernel': 'sigmoid'}",0.8,0.975,0.8875,0.8625,0.9,0.885,0.05667892024377315,17,0.934375,0.9125,0.91875,0.9125,0.9125,0.9181250000000001,0.008477912478906576
0.2040560245513916,0.010050625750907842,0.036107444763183595,0.004861482409028068,10,2,rbf,"{'C': 10, 'degree': 2, 'kernel': 'rbf'}",0.8625,1.0,0.9,0.875,0.9125,0.9099999999999999,0.048347699014534284,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.12328100204467773,0.025231238918744,0.029688501358032228,0.008345358811133756,10,2,linear,"{'C': 10, 'degree': 2, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23257012367248536,0.0046788231236634505,0.034726285934448244,0.004800771934183428,10,2,poly,"{'C': 10, 'degree': 2, 'kernel': 'poly'}",0.7625,0.8625,0.8375,0.7625,0.825,0.8099999999999999,0.04062019202317984,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07022705078125,0.0036932599445327436,0.019396495819091798,0.00102936646973995,10,2,sigmoid,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid'}",0.725,0.9,0.7625,0.7875,0.8375,0.8025,0.06093028803476973,21,0.890625,0.88125,0.875,0.878125,0.8875,0.8825000000000001,0.005796011559684801
0.2121419906616211,0.011831129242938903,0.037439155578613284,0.0031485357894853673,10,3,rbf,"{'C': 10, 'degree': 3, 'kernel': 'rbf'}",0.8625,1.0,0.9,0.875,0.9125,0.9099999999999999,0.048347699014534284,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11332340240478515,0.01275303123320416,0.027912330627441407,0.003138459167437585,10,3,linear,"{'C': 10, 'degree': 3, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23112974166870118,0.008942517537164902,0.031936359405517575,0.0015999941502027849,10,3,poly,"{'C': 10, 'degree': 3, 'kernel': 'poly'}",0.675,0.9125,0.775,0.8,0.75,0.7825,0.07729812416870152,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07172069549560547,0.0025524044763597415,0.020719528198242188,0.0025705528522160315,10,3,sigmoid,"{'C': 10, 'degree': 3, 'kernel': 'sigmoid'}",0.725,0.9,0.7625,0.7875,0.8375,0.8025,0.06093028803476973,21,0.890625,0.88125,0.875,0.878125,0.8875,0.8825000000000001,0.005796011559684801
0.2116915225982666,0.01657712869605572,0.032634305953979495,0.0029878473890313866,100,2,rbf,"{'C': 100, 'degree': 2, 'kernel': 'rbf'}",0.8625,1.0,0.9,0.875,0.9125,0.9099999999999999,0.048347699014534284,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10420589447021485,0.0055336001473066075,0.026180505752563477,0.003078159483132597,100,2,linear,"{'C': 100, 'degree': 2, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.231923246383667,0.011225671619279277,0.0402587890625,0.005783750486190406,100,2,poly,"{'C': 100, 'degree': 2, 'kernel': 'poly'}",0.7625,0.8625,0.8375,0.7625,0.825,0.8099999999999999,0.04062019202317984,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06052608489990234,0.004022064842861711,0.016268444061279298,0.0006208103255363361,100,2,sigmoid,"{'C': 100, 'degree': 2, 'kernel': 'sigmoid'}",0.5625,0.7875,0.65,0.7375,0.725,0.6925,0.07850159234053791,27,0.921875,0.9,0.903125,0.89375,0.915625,0.906875,0.010345590848279273
0.210663366317749,0.02049714610671143,0.036624717712402347,0.005067368941958105,100,3,rbf,"{'C': 100, 'degree': 3, 'kernel': 'rbf'}",0.8625,1.0,0.9,0.875,0.9125,0.9099999999999999,0.048347699014534284,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11201772689819336,0.007087028182654958,0.024615669250488283,0.0016374846605248568,100,3,linear,"{'C': 100, 'degree': 3, 'kernel': 'linear'}",0.8625,0.975,0.9125,0.8625,0.9625,0.915,0.04769696007084726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23559694290161132,0.01498743182254808,0.031313753128051756,0.004333626895638032,100,3,poly,"{'C': 100, 'degree': 3, 'kernel': 'poly'}",0.675,0.9125,0.775,0.8125,0.75,0.7849999999999999,0.07802243267163615,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07141427993774414,0.00417867686416444,0.01856236457824707,0.0016363648999764473,100,3,sigmoid,"{'C': 100, 'degree': 3, 'kernel': 'sigmoid'}",0.5625,0.7875,0.65,0.7375,0.725,0.6925,0.07850159234053791,27,0.921875,0.9,0.903125,0.89375,0.915625,0.906875,0.010345590848279273
