mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4410424709320068,0.02042600712232129,0.0006003856658935546,0.0004902228619887189,1,{'C': 1},0.6716981132075471,0.6150943396226415,0.6981132075471698,0.7094339622641509,0.6490566037735849,0.6686792452830188,0.034037652177448086,1,0.8433962264150944,0.8632075471698113,0.8386792452830188,0.8594339622641509,0.8584905660377359,0.8526415094339622,0.009720186318785849
0.6342230319976807,0.025655469663289025,0.0005975723266601563,0.0004879160489478575,5,{'C': 5},0.6452830188679245,0.5962264150943396,0.690566037735849,0.6528301886792452,0.6415094339622641,0.6452830188679245,0.03009419175453114,2,0.8933962264150943,0.8981132075471698,0.8735849056603774,0.8924528301886793,0.8981132075471698,0.891132075471698,0.009080158049446006
0.756146764755249,0.021490935941279207,0.0018482208251953125,0.0009399712395461961,10,{'C': 10},0.6264150943396226,0.5849056603773585,0.6641509433962264,0.6415094339622641,0.6339622641509434,0.6301886792452829,0.02592537967897006,3,0.9037735849056604,0.9132075471698113,0.8915094339622641,0.9066037735849056,0.909433962264151,0.9049056603773584,0.007389870199081577
