mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06170916557312012,0.004612419337256989,0.2082594394683838,0.009155080381732216,4,{'n_neighbors': 4},0.5358490566037736,0.4981132075471698,0.5283018867924528,0.5056603773584906,0.5094339622641509,0.5154716981132076,0.014239971520085437,3,0.6971698113207547,0.7132075471698113,0.7141509433962264,0.7056603773584905,0.6943396226415094,0.7049056603773585,0.008080231360514663
0.06731810569763183,0.007648399184457115,0.2485806465148926,0.047935741263849675,5,{'n_neighbors': 5},0.539622641509434,0.5132075471698113,0.5547169811320755,0.5132075471698113,0.539622641509434,0.5320754716981132,0.01636187425560664,1,0.6990566037735849,0.6915094339622642,0.7,0.689622641509434,0.6867924528301886,0.6933962264150944,0.005235636575664756
0.06265120506286621,0.00518949024200676,0.2058530330657959,0.021429649372455624,6,{'n_neighbors': 6},0.5320754716981132,0.5358490566037736,0.539622641509434,0.5132075471698113,0.5018867924528302,0.5245283018867924,0.014517270989940633,2,0.6613207547169812,0.660377358490566,0.6669811320754717,0.6669811320754717,0.6735849056603773,0.6658490566037736,0.0047508220045336435
