mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.6732577323913573,0.6258042445802271,0.0005859851837158204,0.0004788076076109248,1,newton-cg,"{'C': 1, 'solver': 'newton-cg'}",0.775,0.9375,0.95,0.9125,0.9,0.8949999999999999,0.062549980015984,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.8828648567199707,0.08612606775292478,0.0002935886383056641,0.0003967138892925495,1,sag,"{'C': 1, 'solver': 'sag'}",0.7625,0.925,0.8375,0.825,0.8625,0.8424999999999999,0.05279678020485722,7,0.925,0.884375,0.903125,0.896875,0.9,0.9018750000000001,0.013199195051214307
1.0491222858428955,0.06855639148799711,0.0006048679351806641,0.00037207102659150994,1,saga,"{'C': 1, 'solver': 'saga'}",0.7375,0.9,0.825,0.7875,0.8375,0.8175000000000001,0.05396758286230725,10,0.8875,0.85625,0.875,0.875,0.865625,0.871875,0.010458250331675946
0.28568439483642577,0.03346542324839282,0.0011199474334716796,0.0003008932997948215,1,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.8,0.9375,0.8625,0.8,0.8875,0.8575000000000002,0.05279678020485717,5,0.946875,0.93125,0.940625,0.925,0.95,0.9387500000000001,0.009395810236483046
1.7547305583953858,0.6266221028104506,0.0006012916564941406,0.0004909642832182847,10,newton-cg,"{'C': 10, 'solver': 'newton-cg'}",0.7625,0.9375,0.95,0.9125,0.9125,0.8949999999999999,0.0678232998312527,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7859177112579345,0.014577391919933092,0.0009838104248046874,0.000633720074307461,10,sag,"{'C': 10, 'solver': 'sag'}",0.7625,0.925,0.8375,0.825,0.8625,0.8424999999999999,0.05279678020485722,7,0.925,0.8875,0.9,0.896875,0.9,0.9018750000000001,0.012437342963832776
1.00116868019104,0.08301344968499001,0.0005992889404296875,0.0004893201898704165,10,saga,"{'C': 10, 'solver': 'saga'}",0.725,0.9,0.825,0.7875,0.8375,0.8150000000000001,0.05777110004145673,11,0.8875,0.859375,0.875,0.871875,0.865625,0.871875,0.009478594305064427
0.17888593673706055,0.005568737367571137,0.0013951301574707032,0.0007983929989109628,10,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.775,0.95,0.8875,0.825,0.8875,0.865,0.059895742753554686,4,0.95,0.925,0.93125,0.94375,0.940625,0.938125,0.008926785535678534
0.6958282470703125,0.10995982841700849,0.0005983829498291016,0.0004885777955034635,100,newton-cg,"{'C': 100, 'solver': 'newton-cg'}",0.7625,0.9375,0.9375,0.8875,0.9125,0.8875,0.06519202405202651,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7899322986602784,0.030821905526247768,0.0005977630615234375,0.00048807795584091646,100,sag,"{'C': 100, 'solver': 'sag'}",0.7625,0.925,0.8375,0.825,0.8625,0.8424999999999999,0.05279678020485722,7,0.925,0.8875,0.896875,0.896875,0.903125,0.9018750000000001,0.012593401049756205
0.9899771213531494,0.039652354192548,0.0009404182434082031,9.630205419233791e-05,100,saga,"{'C': 100, 'solver': 'saga'}",0.725,0.9,0.825,0.7875,0.8375,0.8150000000000001,0.05777110004145673,11,0.8875,0.85625,0.875,0.875,0.865625,0.871875,0.010458250331675946
0.20436248779296876,0.029702817654255562,0.0006006717681884766,0.0004904717571934926,100,lbfgs,"{'C': 100, 'solver': 'lbfgs'}",0.7875,0.9375,0.85,0.8125,0.8625,0.85,0.051234753829797995,6,0.95,0.925,0.934375,0.95,0.9375,0.9393750000000001,0.009601432184835732
