mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.060397911071777347,0.0025755179268812647,0.23454046249389648,0.01249356199032178,4,{'n_neighbors': 4},0.7056603773584905,0.6490566037735849,0.7169811320754716,0.690566037735849,0.6679245283018868,0.6860377358490566,0.02473353903120594,2,0.8132075471698114,0.8056603773584906,0.8047169811320755,0.8075471698113208,0.8320754716981132,0.8126415094339622,0.010153678526093373
0.06418089866638184,0.005832242379549242,0.23989858627319335,0.015156067945883967,5,{'n_neighbors': 5},0.7056603773584905,0.6566037735849056,0.7245283018867924,0.6830188679245283,0.6792452830188679,0.689811320754717,0.023310860696574336,1,0.7915094339622641,0.7971698113207547,0.7952830188679245,0.8018867924528302,0.809433962264151,0.7990566037735849,0.006171859333507995
0.06790060997009277,0.012622859141309409,0.2396169662475586,0.013661973253685587,6,{'n_neighbors': 6},0.7018867924528301,0.6452830188679245,0.7056603773584905,0.6641509433962264,0.6679245283018868,0.6769811320754717,0.023212915470535386,3,0.7764150943396226,0.7905660377358491,0.7849056603773585,0.7971698113207547,0.7962264150943397,0.7890566037735849,0.007701257219607006
