mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2670878887176514,0.07226770184630507,0.0013960838317871095,0.0007967234995583565,tanh,0.0001,"(50, 50, 50)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.225,0.225,0.21518987341772153,0.21518987341772153,0.22784810126582278,0.2216455696202532,0.005372668463216251,26,0.22397476340694006,0.22082018927444794,0.22641509433962265,0.22327044025157233,0.22012578616352202,0.22292125468722102,0.002265738150506916
0.45610408782958983,0.2609758021483574,0.0007985115051269531,0.0003992611769550669,tanh,0.0001,"(50, 50, 50)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.225,0.225,0.31645569620253167,0.22784810126582278,0.4050632911392405,0.279873417721519,0.07174898605890324,20,0.22712933753943218,0.22397476340694006,0.3553459119496855,0.2672955974842767,0.39308176100628933,0.29336547427732473,0.0687994876930538
0.4914872646331787,0.03316370821191264,0.0009975910186767578,1.2287234045720219e-06,tanh,0.0001,"(50, 50, 50)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.225,0.225,0.21518987341772153,0.21518987341772153,0.22784810126582278,0.2216455696202532,0.005372668463216251,26,0.22082018927444794,0.22082018927444794,0.22641509433962265,0.22327044025157233,0.22012578616352202,0.22229033986072255,0.002323022793175391
0.4031235218048096,0.11829137510914574,0.0011970043182373048,0.00039832798576607106,tanh,0.0001,"(50, 50, 50)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.2,0.175,0.2911392405063291,0.34177215189873417,0.21518987341772153,0.244620253164557,0.0621395228597209,24,0.20504731861198738,0.1829652996845426,0.32075471698113206,0.3522012578616352,0.21069182389937108,0.25433208340773367,0.06843539971248236
0.21622281074523925,0.04920613134435295,0.0015964984893798828,0.00048787701440299253,tanh,0.0001,"(50, 100, 50)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.225,0.225,0.21518987341772153,0.21518987341772153,0.22784810126582278,0.2216455696202532,0.005372668463216251,26,0.22082018927444794,0.22397476340694006,0.22327044025157233,0.22327044025157233,0.22012578616352202,0.22229232386961092,0.0015234888912146023
0.4047194480895996,0.032911856564812464,0.0015954971313476562,0.00048793572348624205,tanh,0.0001,"(50, 100, 50)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.35,0.225,0.20253164556962025,0.20253164556962025,0.379746835443038,0.2719620253164557,0.07688182863607743,21,0.334384858044164,0.22712933753943218,0.2169811320754717,0.20440251572327045,0.34276729559748426,0.26513302779596454,0.060454902466229865
0.6253299236297607,0.1044736056762279,0.0011975288391113282,0.00039949454109245797,tanh,0.0001,"(50, 100, 50)",adaptive,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.2125,0.225,0.21518987341772153,0.21518987341772153,0.22784810126582278,0.21914556962025317,0.006090436315807294,33,0.2113564668769716,0.22082018927444794,0.22641509433962265,0.22641509433962265,0.22012578616352202,0.22102652619883734,0.005521544857044298
0.5585096836090088,0.17654309771383048,0.00159454345703125,0.0004875467455172507,tanh,0.0001,"(50, 100, 50)",adaptive,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.35,0.2125,0.27848101265822783,0.3670886075949367,0.27848101265822783,0.29731012658227846,0.055762151691700845,17,0.38801261829652994,0.21766561514195584,0.29559748427672955,0.39622641509433965,0.36163522012578614,0.33182747058706824,0.06713871901677253
0.5089666366577148,0.1477742530691284,0.0027927875518798826,0.0007469136880428511,tanh,0.0001,"(100, 300, 100)",constant,sgd,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 300, 100), 'learning_rate': 'constant', 'solver': 'sgd'}",0.2125,0.225,0.21518987341772153,0.21518987341772153,0.22784810126582278,0.21914556962025317,0.006090436315807294,33,0.21451104100946372,0.22397476340694006,0.22327044025157233,0.22641509433962265,0.22012578616352202,0.22165942503422414,0.004099365675423118
1.052391529083252,0.5472304271792632,0.002190303802490234,0.00039879275615756736,tanh,0.0001,"(100, 300, 100)",constant,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 300, 100), 'learning_rate': 'constant', 'solver': 'adam'}",0.1875,0.225,0.35443037974683544,0.22784810126582278,0.3037974683544304,0.2597151898734177,0.060580366227946575,22,0.24921135646687698,0.22712933753943218,0.36477987421383645,0.25471698113207547,0.37735849056603776,0.29463920798365184,0.06320957090152245
