mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2918795108795166,0.026783358638419682,0.0005845069885253906,0.0004778102625248263,gini,{'criterion': 'gini'},0.5245283018867924,0.5320754716981132,0.4981132075471698,0.539622641509434,0.4981132075471698,0.5184905660377359,0.01730919991121466,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5287698745727539,0.024641362025681412,0.0007991790771484375,0.0003995903067478999,entropy,{'criterion': 'entropy'},0.5358490566037736,0.5320754716981132,0.5547169811320755,0.5547169811320755,0.5471698113207547,0.5449056603773585,0.009426412073054183,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
