mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.006988811492919922,0.0015225813774002329,0.0006134510040283203,0.0005018878829762464,gini,auto,"{'criterion': 'gini', 'max_features': 'auto'}",0.6875,0.7125,0.75,0.7375,0.75,0.7275,0.024238399287081647,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007765483856201172,0.0014741277524340916,0.0005983829498291016,0.0004885776558898482,gini,sqrt,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.7625,0.8,0.7625,0.725,0.625,0.7350000000000001,0.0598957427535547,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004388618469238281,0.0007980843815946089,0.0005976200103759765,0.00048795752206018606,gini,log2,"{'criterion': 'gini', 'max_features': 'log2'}",0.5875,0.625,0.75,0.675,0.7375,0.675,0.06274950199005568,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.012563276290893554,0.0018566250065906967,0.0009976863861083985,6.14361702286011e-07,entropy,auto,"{'criterion': 'entropy', 'max_features': 'auto'}",0.725,0.7625,0.65,0.75,0.7,0.7174999999999999,0.03999999999999999,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.012192916870117188,0.0011975204259837106,0.0018602371215820312,0.0009390799275477663,entropy,sqrt,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.6,0.8125,0.725,0.6875,0.6375,0.6925000000000001,0.07356969484781081,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.006975364685058594,0.002080466124713457,0.0006127834320068359,0.0005004883675676946,entropy,log2,"{'criterion': 'entropy', 'max_features': 'log2'}",0.5625,0.6375,0.725,0.6875,0.6625,0.655,0.054543560573178565,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
