mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.029715871810913085,0.010557494384383973,0.023287153244018553,0.013565687357073308,1,uniform,"{'n_neighbors': 1, 'weights': 'uniform'}",0.34523809523809523,0.40963855421686746,0.3132530120481928,0.3855421686746988,0.46987951807228917,0.38471026965002875,0.05392606887401767,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.032234811782836915,0.006587596609647906,0.01739811897277832,0.003968299477578347,1,distance,"{'n_neighbors': 1, 'weights': 'distance'}",0.34523809523809523,0.40963855421686746,0.3132530120481928,0.3855421686746988,0.46987951807228917,0.38471026965002875,0.05392606887401767,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.025234365463256837,0.0017322086791058669,0.019017553329467772,0.002668514729783292,2,uniform,"{'n_neighbors': 2, 'weights': 'uniform'}",0.35714285714285715,0.43373493975903615,0.3253012048192771,0.3614457831325301,0.40963855421686746,0.3774526678141136,0.038966932848318425,17,0.6867469879518072,0.6756756756756757,0.6876876876876877,0.6606606606606606,0.6696696696696697,0.6760881363291003,0.01027165569111945
0.025190210342407225,0.0014444734666374187,0.014867210388183593,0.000508646771893264,2,distance,"{'n_neighbors': 2, 'weights': 'distance'}",0.34523809523809523,0.40963855421686746,0.3132530120481928,0.3855421686746988,0.46987951807228917,0.38471026965002875,0.05392606887401767,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.023866987228393553,0.0011766397096926616,0.018564987182617187,0.0013283582348747017,3,uniform,"{'n_neighbors': 3, 'weights': 'uniform'}",0.30952380952380953,0.3253012048192771,0.3132530120481928,0.4457831325301205,0.37349397590361444,0.3534710269650029,0.0515069487398696,41,0.6295180722891566,0.6396396396396397,0.6246246246246246,0.6426426426426426,0.6276276276276276,0.6328105213647383,0.007042996224353578
0.02418198585510254,0.0009781840020270812,0.015652227401733398,0.0006841780847835887,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",0.30952380952380953,0.40963855421686746,0.3253012048192771,0.39759036144578314,0.43373493975903615,0.3751577739529547,0.04881992280938646,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.022702503204345702,0.001143168247480406,0.019120502471923827,0.000759293028976691,4,uniform,"{'n_neighbors': 4, 'weights': 'uniform'}",0.32142857142857145,0.3614457831325301,0.3493975903614458,0.4457831325301205,0.3855421686746988,0.3727194492254734,0.04196303789131773,24,0.5963855421686747,0.5855855855855856,0.5945945945945946,0.5945945945945946,0.5375375375375375,0.5817395708961974,0.022421504521855835
0.024103975296020506,0.002173062241520578,0.01639857292175293,0.000334142855222439,4,distance,"{'n_neighbors': 4, 'weights': 'distance'}",0.35714285714285715,0.39759036144578314,0.27710843373493976,0.4578313253012048,0.39759036144578314,0.3774526678141136,0.05958730688908738,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.024274301528930665,0.0015788209534989448,0.019101381301879883,0.0006112697147635836,5,uniform,"{'n_neighbors': 5, 'weights': 'uniform'}",0.40476190476190477,0.39759036144578314,0.3373493975903614,0.4578313253012048,0.4578313253012048,0.4110728628800918,0.0447871923379776,1,0.5481927710843374,0.5705705705705706,0.5585585585585585,0.5735735735735735,0.5255255255255256,0.5552841998625132,0.0174055324850932
0.024166107177734375,0.002042617517204566,0.01662335395812988,0.0004261590708541189,5,distance,"{'n_neighbors': 5, 'weights': 'distance'}",0.38095238095238093,0.42168674698795183,0.3253012048192771,0.4578313253012048,0.40963855421686746,0.3990820424555364,0.04437609147045811,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.023995399475097656,0.002233563870516636,0.020952606201171876,0.0017339331453733963,6,uniform,"{'n_neighbors': 6, 'weights': 'uniform'}",0.38095238095238093,0.43373493975903615,0.3373493975903614,0.39759036144578314,0.3855421686746988,0.38703384968445215,0.03098446678187489,7,0.5150602409638554,0.5465465465465466,0.5315315315315315,0.5465465465465466,0.5075075075075075,0.5294384746191975,0.015984079947764324
0.025155401229858397,0.002717071194095367,0.024947261810302733,0.013749889458365763,6,distance,"{'n_neighbors': 6, 'weights': 'distance'}",0.39285714285714285,0.42168674698795183,0.2891566265060241,0.4578313253012048,0.3855421686746988,0.3894148020654045,0.05621538552168712,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02435016632080078,0.0014275563791327636,0.021332645416259767,0.0021140708080781903,7,uniform,"{'n_neighbors': 7, 'weights': 'uniform'}",0.40476190476190477,0.37349397590361444,0.3614457831325301,0.3855421686746988,0.40963855421686746,0.3869764773379231,0.018251260723564967,10,0.5210843373493976,0.5315315315315315,0.5345345345345346,0.5255255255255256,0.5075075075075075,0.5240366872896993,0.009492357775807835
0.022692108154296876,0.0009215860709224186,0.017351579666137696,0.0004036840523514962,7,distance,"{'n_neighbors': 7, 'weights': 'distance'}",0.4166666666666667,0.42168674698795183,0.3493975903614458,0.40963855421686746,0.3855421686746988,0.39658634538152615,0.026654688363124686,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.024122142791748048,0.0015910578705731573,0.02044711112976074,0.0014092265715431294,8,uniform,"{'n_neighbors': 8, 'weights': 'uniform'}",0.4166666666666667,0.42168674698795183,0.3253012048192771,0.3614457831325301,0.39759036144578314,0.3845381526104418,0.036400255897135476,14,0.5150602409638554,0.5135135135135135,0.5285285285285285,0.5285285285285285,0.4804804804804805,0.5132222584029813,0.01757299542634828
0.02849917411804199,0.004051845537717504,0.019922208786010743,0.0018924407539849186,8,distance,"{'n_neighbors': 8, 'weights': 'distance'}",0.40476190476190477,0.40963855421686746,0.3373493975903614,0.42168674698795183,0.3855421686746988,0.3917957544463568,0.029609022620382078,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
