mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.03437504768371582,0.006558194377134353,0.04874229431152344,0.0013342534228266026,12,uniform,"{'n_neighbors': 12, 'weights': 'uniform'}",0.75,0.7469879518072289,0.8192771084337349,0.7349397590361446,0.7469879518072289,0.7596385542168675,0.030264714908627626,28,0.822289156626506,0.8288288288288288,0.8228228228228228,0.8198198198198198,0.8468468468468469,0.8281214949889648,0.009819867936738853
0.03283271789550781,0.002950004200518231,0.04928460121154785,0.00518572936641172,12,distance,"{'n_neighbors': 12, 'weights': 'distance'}",0.7619047619047619,0.7590361445783133,0.8313253012048193,0.7590361445783133,0.7590361445783133,0.7740676993689043,0.028650350552914487,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04131307601928711,0.014652443215328749,0.059395790100097656,0.013398908425016636,13,uniform,"{'n_neighbors': 13, 'weights': 'uniform'}",0.7619047619047619,0.7349397590361446,0.8072289156626506,0.7469879518072289,0.7590361445783133,0.7620195065978199,0.02454410173830698,21,0.8162650602409639,0.8258258258258259,0.8258258258258259,0.8228228228228228,0.8378378378378378,0.8257154745106552,0.006995052696265361
0.04400491714477539,0.015301905529950753,0.0737940788269043,0.017428578656588447,13,distance,"{'n_neighbors': 13, 'weights': 'distance'}",0.7738095238095238,0.7349397590361446,0.8192771084337349,0.7590361445783133,0.7469879518072289,0.7668100975329891,0.029226185117725716,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03162922859191895,0.003475585291009775,0.04996476173400879,0.0017977294015946704,14,uniform,"{'n_neighbors': 14, 'weights': 'uniform'}",0.7380952380952381,0.7710843373493976,0.7710843373493976,0.7590361445783133,0.7951807228915663,0.7668961560527826,0.018581555919676102,9,0.8162650602409639,0.8138138138138138,0.8258258258258259,0.8318318318318318,0.8438438438438438,0.8263160751112558,0.010910692285807344
0.03376870155334473,0.003568916198045422,0.045815563201904295,0.0024204367140618207,14,distance,"{'n_neighbors': 14, 'weights': 'distance'}",0.75,0.7590361445783133,0.7951807228915663,0.7469879518072289,0.7710843373493976,0.7644578313253012,0.01750101089919754,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03342456817626953,0.004951406108806462,0.052854394912719725,0.004302876773309454,15,uniform,"{'n_neighbors': 15, 'weights': 'uniform'}",0.7261904761904762,0.7469879518072289,0.7469879518072289,0.7108433734939759,0.7951807228915663,0.7452380952380953,0.028447139498364152,45,0.8132530120481928,0.8258258258258259,0.8048048048048048,0.8498498498498499,0.8558558558558559,0.8299178696769058,0.019975941983139785
0.0367161750793457,0.006286189895417332,0.047073984146118165,0.004064832949632395,15,distance,"{'n_neighbors': 15, 'weights': 'distance'}",0.7261904761904762,0.7590361445783133,0.7831325301204819,0.7469879518072289,0.7710843373493976,0.7572862880091795,0.01966968040450232,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03425889015197754,0.0023396135719794976,0.05398635864257813,0.003501669589284592,16,uniform,"{'n_neighbors': 16, 'weights': 'uniform'}",0.7380952380952381,0.7349397590361446,0.7590361445783133,0.7228915662650602,0.7710843373493976,0.7452094090648307,0.0174060551316077,46,0.8192771084337349,0.8258258258258259,0.7987987987987988,0.8408408408408409,0.8468468468468469,0.8263178841492096,0.016967435180960052
0.03896627426147461,0.005387668481373849,0.05733799934387207,0.0050985186804669656,16,distance,"{'n_neighbors': 16, 'weights': 'distance'}",0.7380952380952381,0.7469879518072289,0.7951807228915663,0.7469879518072289,0.7469879518072289,0.7548479632816982,0.020458370609883997,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03917264938354492,0.006684166047881762,0.060802650451660153,0.006212955778274124,17,uniform,"{'n_neighbors': 17, 'weights': 'uniform'}",0.7380952380952381,0.7228915662650602,0.7710843373493976,0.7469879518072289,0.7349397590361446,0.7427997705106139,0.01611090677609259,47,0.8132530120481928,0.8258258258258259,0.7957957957957958,0.8378378378378378,0.8468468468468469,0.8239118636708997,0.018042914684618036
0.03555874824523926,0.00816347336710641,0.04659290313720703,0.004438349045661587,17,distance,"{'n_neighbors': 17, 'weights': 'distance'}",0.7380952380952381,0.7349397590361446,0.8192771084337349,0.7469879518072289,0.7590361445783133,0.7596672403901319,0.030955770467525706,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.035829353332519534,0.005514782330128528,0.052901697158813474,0.0011761707758040226,18,uniform,"{'n_neighbors': 18, 'weights': 'uniform'}",0.7261904761904762,0.7349397590361446,0.7710843373493976,0.7228915662650602,0.7469879518072289,0.7404188181296616,0.017453927621618893,51,0.8162650602409639,0.8078078078078078,0.7717717717717718,0.8288288288288288,0.8408408408408409,0.8131028618980427,0.023507435500044267
0.03216342926025391,0.002273131643696944,0.051590490341186526,0.0025037323561033133,18,distance,"{'n_neighbors': 18, 'weights': 'distance'}",0.7261904761904762,0.7469879518072289,0.8072289156626506,0.7349397590361446,0.7831325301204819,0.7596959265633965,0.030677793586680196,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03245248794555664,0.005993321844105407,0.05139679908752441,0.00403170645215111,19,uniform,"{'n_neighbors': 19, 'weights': 'uniform'}",0.7380952380952381,0.6987951807228916,0.7831325301204819,0.7108433734939759,0.7590361445783133,0.7379804934021801,0.03083495431905914,54,0.8072289156626506,0.8018018018018018,0.7657657657657657,0.8288288288288288,0.8618618618618619,0.8130974347841817,0.03171045203091129
0.03031783103942871,0.002028884188702806,0.04629120826721191,0.004081255230529855,19,distance,"{'n_neighbors': 19, 'weights': 'distance'}",0.7380952380952381,0.7349397590361446,0.8313253012048193,0.7228915662650602,0.7831325301204819,0.7620768789443488,0.04021371789953527,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.029503011703491212,0.0024907386122971545,0.04750137329101563,0.0029844111722861955,20,uniform,"{'n_neighbors': 20, 'weights': 'uniform'}",0.7619047619047619,0.6746987951807228,0.7590361445783133,0.7228915662650602,0.7469879518072289,0.7331038439472175,0.032280600611392804,59,0.7921686746987951,0.8078078078078078,0.7777777777777778,0.8198198198198198,0.8468468468468469,0.8088841853902095,0.023702013611399224
0.04070835113525391,0.01860306478290075,0.05027685165405273,0.0057459328471587,20,distance,"{'n_neighbors': 20, 'weights': 'distance'}",0.75,0.6987951807228916,0.8192771084337349,0.7108433734939759,0.7710843373493976,0.75,0.04335675714565441,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.027577590942382813,0.0026000665857440985,0.047932910919189456,0.0007573252344109287,21,uniform,"{'n_neighbors': 21, 'weights': 'uniform'}",0.7142857142857143,0.7469879518072289,0.7710843373493976,0.7228915662650602,0.7469879518072289,0.740447504302926,0.020083927223152942,50,0.7831325301204819,0.8138138138138138,0.7867867867867868,0.8288288288288288,0.8258258258258259,0.8076775570751474,0.019252388078646595
0.030332040786743165,0.0028340877587608873,0.04489016532897949,0.004084581085207779,21,distance,"{'n_neighbors': 21, 'weights': 'distance'}",0.7380952380952381,0.7349397590361446,0.8313253012048193,0.7228915662650602,0.7831325301204819,0.7620768789443488,0.04021371789953527,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.036306571960449216,0.005926882473730812,0.05707650184631348,0.007093537685411903,22,uniform,"{'n_neighbors': 22, 'weights': 'uniform'}",0.7738095238095238,0.7469879518072289,0.7831325301204819,0.7228915662650602,0.7469879518072289,0.7547619047619047,0.021467609739355888,35,0.786144578313253,0.8168168168168168,0.7897897897897898,0.8138138138138138,0.8108108108108109,0.8034751619088969,0.012855642819472338
0.04610810279846191,0.004032539981279713,0.05818171501159668,0.012208514807374705,22,distance,"{'n_neighbors': 22, 'weights': 'distance'}",0.7619047619047619,0.7469879518072289,0.8192771084337349,0.7108433734939759,0.7831325301204819,0.7644291451520366,0.03616660986514579,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.031325578689575195,0.0019519603074302013,0.0561253547668457,0.006263403715434438,23,uniform,"{'n_neighbors': 23, 'weights': 'uniform'}",0.75,0.7108433734939759,0.7831325301204819,0.7108433734939759,0.7469879518072289,0.7403614457831325,0.027235312181824862,53,0.786144578313253,0.8258258258258259,0.7777777777777778,0.8078078078078078,0.8138138138138138,0.8022739607076957,0.017769085393136912
0.03574190139770508,0.004636528253518022,0.0535853385925293,0.00911016425273585,23,distance,"{'n_neighbors': 23, 'weights': 'distance'}",0.7738095238095238,0.6746987951807228,0.8192771084337349,0.7349397590361446,0.7710843373493976,0.7547619047619047,0.04815488361268421,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03164052963256836,0.0013951845547650703,0.05110330581665039,0.0018573408239532369,24,uniform,"{'n_neighbors': 24, 'weights': 'uniform'}",0.75,0.7228915662650602,0.7590361445783133,0.7228915662650602,0.7469879518072289,0.7403614457831326,0.014805067141499406,52,0.8102409638554217,0.8198198198198198,0.7867867867867868,0.8048048048048048,0.8078078078078078,0.8058920366149283,0.01079591715801556
0.034315633773803714,0.004426508480864947,0.04881734848022461,0.00701212753762688,24,distance,"{'n_neighbors': 24, 'weights': 'distance'}",0.7619047619047619,0.7349397590361446,0.8072289156626506,0.7469879518072289,0.7590361445783133,0.7620195065978199,0.02454410173830698,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03252739906311035,0.0014824793583222806,0.052235984802246095,0.0012953141071451845,25,uniform,"{'n_neighbors': 25, 'weights': 'uniform'}",0.7738095238095238,0.6746987951807228,0.7710843373493976,0.7469879518072289,0.7469879518072289,0.7427137119908205,0.03587313495250114,49,0.7951807228915663,0.8108108108108109,0.7927927927927928,0.7987987987987988,0.7927927927927928,0.7980751836173523,0.006736542547649787
0.028801918029785156,0.0026181149811776937,0.046965837478637695,0.0021960048993022946,25,distance,"{'n_neighbors': 25, 'weights': 'distance'}",0.7857142857142857,0.7108433734939759,0.8072289156626506,0.7469879518072289,0.7590361445783133,0.7619621342512909,0.033042885634468756,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.027937698364257812,0.0020599442742343186,0.04813232421875,0.0023361272394446147,26,uniform,"{'n_neighbors': 26, 'weights': 'uniform'}",0.7619047619047619,0.7228915662650602,0.7590361445783133,0.7710843373493976,0.7349397590361446,0.7499713138267357,0.018053246075322736,42,0.8012048192771084,0.8258258258258259,0.7957957957957958,0.7957957957957958,0.7987987987987988,0.8034842070986649,0.011353589069994681
0.03462276458740234,0.00764154347363716,0.04757685661315918,0.0016528700817635222,26,distance,"{'n_neighbors': 26, 'weights': 'distance'}",0.7738095238095238,0.7228915662650602,0.7951807228915663,0.7469879518072289,0.7469879518072289,0.7571715433161217,0.02491605115405935,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03588085174560547,0.008960536904950236,0.048045015335083006,0.00256914670094571,27,uniform,"{'n_neighbors': 27, 'weights': 'uniform'}",0.7857142857142857,0.6746987951807228,0.7590361445783133,0.7228915662650602,0.7349397590361446,0.7354561101549054,0.03723301744010633,57,0.7891566265060241,0.8198198198198198,0.7807807807807807,0.7927927927927928,0.7987987987987988,0.7962697637396432,0.013142266175050417
0.029650545120239256,0.0019682286641721685,0.0449946403503418,0.0025755768549091066,27,distance,"{'n_neighbors': 27, 'weights': 'distance'}",0.7857142857142857,0.7228915662650602,0.7951807228915663,0.7710843373493976,0.7590361445783133,0.7667814113597247,0.02517855221743166,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.03890194892883301,0.008489817522428807,0.06995453834533691,0.028810454089884967,28,uniform,"{'n_neighbors': 28, 'weights': 'uniform'}",0.7619047619047619,0.6746987951807228,0.7590361445783133,0.7710843373493976,0.7469879518072289,0.7427423981640848,0.03488238668961563,48,0.7740963855421686,0.8138138138138138,0.7777777777777778,0.7867867867867868,0.8078078078078078,0.7920565143456709,0.015973114280160582
0.041758489608764646,0.011923821095015115,0.06723475456237793,0.00955725760003262,28,distance,"{'n_neighbors': 28, 'weights': 'distance'}",0.7857142857142857,0.7108433734939759,0.7831325301204819,0.7951807228915663,0.7951807228915663,0.7740103270223753,0.03195819950810915,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.033274602890014646,0.002545531647598764,0.054279232025146486,0.007349426488840284,29,uniform,"{'n_neighbors': 29, 'weights': 'uniform'}",0.75,0.6987951807228916,0.7590361445783133,0.7349397590361446,0.7108433734939759,0.730722891566265,0.022828066652405322,60,0.7891566265060241,0.8048048048048048,0.7627627627627628,0.7777777777777778,0.8018018018018018,0.7872607547306343,0.015575034735537095
0.023619794845581056,0.005554232526429751,0.041827392578125,0.009323646158942968,29,distance,"{'n_neighbors': 29, 'weights': 'distance'}",0.75,0.7108433734939759,0.7951807228915663,0.7590361445783133,0.7469879518072289,0.7524096385542169,0.02696750516337278,38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.022585344314575196,0.00600244860929766,0.03371620178222656,0.0004020637363913227,30,uniform,"{'n_neighbors': 30, 'weights': 'uniform'}",0.7380952380952381,0.6867469879518072,0.7590361445783133,0.7710843373493976,0.7108433734939759,0.7331612162937464,0.03093343270729452,58,0.7981927710843374,0.7867867867867868,0.7537537537537538,0.7777777777777778,0.8018018018018018,0.7836625782408915,0.017199344599092895
0.0201141357421875,0.0013647003276913497,0.031493330001831056,0.0004160434017785056,30,distance,"{'n_neighbors': 30, 'weights': 'distance'}",0.75,0.7349397590361446,0.7831325301204819,0.7710843373493976,0.7349397590361446,0.7548192771084338,0.019389731252326587,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
