mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.030377531051635744,0.0026622082522595376,0.0021943569183349608,0.0003988994463902744,gini,10,10,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 10}",0.9047619047619048,0.8554216867469879,0.927710843373494,0.891566265060241,0.8072289156626506,0.8773379231210556,0.04216051688900698,199,0.9969879518072289,0.996996996996997,0.990990990990991,0.990990990990991,1.0,0.9951933861572415,0.003602700787838125
0.052428054809570315,0.001673132601078721,0.002799797058105469,0.00040372930668031674,gini,10,20,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 20}",0.9166666666666666,0.8795180722891566,0.927710843373494,0.9397590361445783,0.8433734939759037,0.9014056224899598,0.03533451923465723,178,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0788649082183838,0.0032167697375853842,0.003790283203125,0.0007451810674215075,gini,10,30,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 30}",0.9166666666666666,0.891566265060241,0.9397590361445783,0.963855421686747,0.8554216867469879,0.9134538152610443,0.037654752114021944,122,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10515174865722657,0.0016941136402130151,0.004392433166503906,0.0004945071791459575,gini,10,40,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 40}",0.8928571428571429,0.9156626506024096,0.963855421686747,0.9518072289156626,0.8795180722891566,0.9207401032702236,0.032639218199041045,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.13657846450805664,0.011630498360084689,0.006186199188232422,0.0009652415840606392,gini,10,50,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 50}",0.9047619047619048,0.9036144578313253,0.9518072289156626,0.9397590361445783,0.8795180722891566,0.9158921399885255,0.02629531806660414,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.15576205253601075,0.005703037908267287,0.007379770278930664,0.0014908621865826251,gini,10,60,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 60}",0.8928571428571429,0.9036144578313253,0.963855421686747,0.9518072289156626,0.8674698795180723,0.91592082616179,0.03637700859193587,82,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21548199653625488,0.015362754672641749,0.008786725997924804,0.0014215358515913428,gini,10,70,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 70}",0.9285714285714286,0.891566265060241,0.9518072289156626,0.9518072289156626,0.8795180722891566,0.9206540447504302,0.030139654581545657,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2026538372039795,0.0012858919586759693,0.008162212371826173,0.0007721645321077297,gini,10,80,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 80}",0.9285714285714286,0.8795180722891566,0.963855421686747,0.9759036144578314,0.8674698795180723,0.9230636833046472,0.043527579212731954,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.22436223030090333,0.0019526693415162803,0.009212064743041991,0.0005256293331927827,gini,10,90,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 90}",0.9285714285714286,0.891566265060241,0.9759036144578314,0.963855421686747,0.8795180722891566,0.9278829604130809,0.038101285904721845,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2513723373413086,0.004286440920778865,0.01019115447998047,0.0009931318331500227,gini,10,100,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 100}",0.9047619047619048,0.891566265060241,0.963855421686747,0.963855421686747,0.8795180722891566,0.9207114170969593,0.036120710822217364,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
