mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.11409025192260742,0.014654593010562263,0.00019936561584472657,0.00039873123168945315,1,newton-cg,"{'C': 1, 'solver': 'newton-cg'}",0.9404761904761905,0.9397590361445783,0.927710843373494,0.9518072289156626,0.9036144578313253,0.93267355134825,0.01640879200844265,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4755731105804443,0.007646898487644983,0.0005761623382568359,0.00047108715762085357,1,sag,"{'C': 1, 'solver': 'sag'}",0.9404761904761905,0.9397590361445783,0.963855421686747,0.9518072289156626,0.9036144578313253,0.9399024670109007,0.020162523328974485,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5786641597747803,0.016576873597129244,0.00020995140075683594,0.0004199028015136719,1,saga,"{'C': 1, 'solver': 'saga'}",0.9404761904761905,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.9036144578313253,0.9399024670109007,0.018667184237901452,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08876333236694336,0.003623283901820129,0.0005981922149658203,0.0004884220223977446,1,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.9404761904761905,0.9397590361445783,0.927710843373494,0.9518072289156626,0.9036144578313253,0.93267355134825,0.01640879200844265,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11668791770935058,0.012294873759016408,0.00019941329956054687,0.00039882659912109374,10,newton-cg,"{'C': 10, 'solver': 'newton-cg'}",0.9404761904761905,0.9156626506024096,0.9397590361445783,0.9518072289156626,0.9036144578313253,0.9302639127940333,0.017787370574730517,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.47037172317504883,0.00914704329019899,0.0007918357849121093,0.00039619109084184013,10,sag,"{'C': 10, 'solver': 'sag'}",0.9404761904761905,0.9397590361445783,0.963855421686747,0.9397590361445783,0.891566265060241,0.935083189902467,0.023640539760843862,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.624753761291504,0.09079363121306869,0.000803995132446289,0.00040527709365396246,10,saga,"{'C': 10, 'solver': 'saga'}",0.9404761904761905,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.9036144578313253,0.9399024670109007,0.018667184237901452,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10525007247924804,0.012354308538820738,0.00019941329956054687,0.00039882659912109374,10,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.9404761904761905,0.9156626506024096,0.927710843373494,0.9518072289156626,0.9036144578313253,0.9278542742398164,0.017142238862109756,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11369633674621582,0.012787545902368648,0.000598907470703125,0.0004890060028649298,100,newton-cg,"{'C': 100, 'solver': 'newton-cg'}",0.9404761904761905,0.9156626506024096,0.927710843373494,0.9518072289156626,0.891566265060241,0.9254446356855995,0.02083027069875899,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.47620482444763185,0.006981447913938151,0.00041484832763671875,0.0004479737530602826,100,sag,"{'C': 100, 'solver': 'sag'}",0.9404761904761905,0.9397590361445783,0.963855421686747,0.9518072289156626,0.9036144578313253,0.9399024670109007,0.020162523328974485,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5723504543304443,0.009528228183509168,0.0005913734436035156,0.0004830885846329692,100,saga,"{'C': 100, 'solver': 'saga'}",0.9404761904761905,0.9518072289156626,0.963855421686747,0.9518072289156626,0.891566265060241,0.9399024670109007,0.025274130360314572,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09594917297363281,0.008431490217670042,0.00039796829223632814,0.0004874119573574326,100,lbfgs,"{'C': 100, 'solver': 'lbfgs'}",0.9404761904761905,0.9156626506024096,0.927710843373494,0.9518072289156626,0.891566265060241,0.9254446356855995,0.02083027069875899,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
