mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.724253940582275,0.5975025200616713,0.0008063316345214844,0.000759862551431144,1,newton-cg,"{'C': 1, 'solver': 'newton-cg'}",0.7380952380952381,0.7228915662650602,0.7831325301204819,0.7710843373493976,0.7228915662650602,0.7476190476190476,0.02500170745200551,3,0.9698795180722891,0.948948948948949,0.93993993993994,0.963963963963964,0.9669669669669669,0.9579398675784218,0.011534015149470405
0.46058263778686526,0.004429046736832769,0.0006064891815185547,0.0004959402258926765,1,sag,"{'C': 1, 'solver': 'sag'}",0.20238095238095238,0.21686746987951808,0.21686746987951808,0.2289156626506024,0.1927710843373494,0.21156052782558804,0.012608217674702793,9,0.2319277108433735,0.2702702702702703,0.1981981981981982,0.2222222222222222,0.2042042042042042,0.22536452114765368,0.025515657630261066
0.5719000816345214,0.010563054441142208,0.0005928516387939453,0.0004843291515836905,1,saga,"{'C': 1, 'solver': 'saga'}",0.20238095238095238,0.2289156626506024,0.21686746987951808,0.2289156626506024,0.20481927710843373,0.2163798049340218,0.011350303527999123,7,0.23493975903614459,0.26126126126126126,0.22522522522522523,0.2222222222222222,0.2042042042042042,0.2295705343898115,0.018705404852486077
0.10631699562072754,0.0025791350173477584,0.0003987789154052734,0.0004884024372810308,1,lbfgs,"{'C': 1, 'solver': 'lbfgs'}",0.2857142857142857,0.2891566265060241,0.3614457831325301,0.3373493975903614,0.2891566265060241,0.3125645438898451,0.031049837614539572,6,0.32831325301204817,0.33633633633633636,0.36036036036036034,0.3483483483483483,0.32432432432432434,0.33953652447628346,0.013258163076636987
2.260180187225342,0.15312518069813738,0.0005978107452392578,0.00048811338750474366,10,newton-cg,"{'C': 10, 'solver': 'newton-cg'}",0.7619047619047619,0.6987951807228916,0.8313253012048193,0.7831325301204819,0.7349397590361446,0.7620195065978198,0.04467593133906408,1,0.9969879518072289,0.993993993993994,0.993993993993994,0.993993993993994,0.996996996996997,0.9951933861572415,0.001468952185551076
0.4637883186340332,0.006315295032743254,0.00038404464721679686,0.00047035680874553214,10,sag,"{'C': 10, 'solver': 'sag'}",0.20238095238095238,0.21686746987951808,0.21686746987951808,0.2289156626506024,0.1927710843373494,0.21156052782558804,0.012608217674702793,9,0.2319277108433735,0.2702702702702703,0.1981981981981982,0.2222222222222222,0.2042042042042042,0.22536452114765368,0.025515657630261066
0.578082799911499,0.012436200908134125,0.00039153099060058595,0.0004796679489134408,10,saga,"{'C': 10, 'solver': 'saga'}",0.20238095238095238,0.2289156626506024,0.20481927710843373,0.2289156626506024,0.1927710843373494,0.21156052782558804,0.014731962956523185,9,0.2319277108433735,0.23723723723723725,0.22522522522522523,0.2222222222222222,0.21021021021021022,0.22536452114765368,0.009204166797764486
0.09893589019775391,0.003908383890333009,0.0005984783172607421,0.0004886555540883141,10,lbfgs,"{'C': 10, 'solver': 'lbfgs'}",0.2857142857142857,0.2891566265060241,0.37349397590361444,0.3614457831325301,0.2891566265060241,0.3197934595524957,0.039133828546980554,5,0.3192771084337349,0.3333333333333333,0.35435435435435436,0.35435435435435436,0.3333333333333333,0.338930496761822,0.013599286126370373
1.9989694118499757,0.28953323837369294,0.00039916038513183595,0.0004888696868767488,100,newton-cg,"{'C': 100, 'solver': 'newton-cg'}",0.75,0.7108433734939759,0.8072289156626506,0.7831325301204819,0.7349397590361446,0.7572289156626507,0.034268584706814216,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.47476019859313967,0.009316751765654394,0.0003913402557373047,0.00047944186246929937,100,sag,"{'C': 100, 'solver': 'sag'}",0.20238095238095238,0.21686746987951808,0.21686746987951808,0.2289156626506024,0.1927710843373494,0.21156052782558804,0.012608217674702793,9,0.2319277108433735,0.2702702702702703,0.1981981981981982,0.2222222222222222,0.2042042042042042,0.22536452114765368,0.025515657630261066
0.5948317527770997,0.029100645884762234,0.0006016254425048828,0.000491236094429962,100,saga,"{'C': 100, 'solver': 'saga'}",0.20238095238095238,0.2289156626506024,0.21686746987951808,0.2289156626506024,0.20481927710843373,0.2163798049340218,0.011350303527999123,7,0.2319277108433735,0.26126126126126126,0.1981981981981982,0.2222222222222222,0.2042042042042042,0.22356271934585187,0.022410092009534983
0.11728472709655761,0.022839714410790756,0.0003948688507080078,0.0004836644268107457,100,lbfgs,"{'C': 100, 'solver': 'lbfgs'}",0.2857142857142857,0.2891566265060241,0.39759036144578314,0.3614457831325301,0.2891566265060241,0.32461273666092944,0.046281244607940274,4,0.3192771084337349,0.34234234234234234,0.34234234234234234,0.36036036036036034,0.32432432432432434,0.33772929556062087,0.014662209647950487
