mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004985809326171875,2.431401974483864e-06,0.0006030559539794922,0.0004924985436385304,gini,auto,"{'criterion': 'gini', 'max_features': 'auto'}",0.7142857142857143,0.7951807228915663,0.7469879518072289,0.7710843373493976,0.6746987951807228,0.7404475043029259,0.04238973983851883,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.005186939239501953,0.0009753081412105088,0.0003986835479736328,0.0004882857762067344,gini,sqrt,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.7023809523809523,0.7469879518072289,0.8072289156626506,0.6987951807228916,0.7108433734939759,0.7332472748135398,0.040752179890287614,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0033714771270751953,0.0004941195457977281,0.0006032466888427734,0.0004926336985661248,gini,log2,"{'criterion': 'gini', 'max_features': 'log2'}",0.7380952380952381,0.6987951807228916,0.6385542168674698,0.6385542168674698,0.7228915662650602,0.6873780837636259,0.041788341061211466,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009382486343383789,0.0010220022123185555,0.0003993511199951172,0.0004891037067879618,entropy,auto,"{'criterion': 'entropy', 'max_features': 'auto'}",0.8333333333333334,0.7590361445783133,0.8795180722891566,0.7228915662650602,0.6626506024096386,0.7714859437751004,0.07727558856742613,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.008768892288208008,0.00039582029908876354,0.000399017333984375,0.0004886944566570865,entropy,sqrt,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.6666666666666666,0.7590361445783133,0.7831325301204819,0.7228915662650602,0.7590361445783133,0.738152610441767,0.04059206030038002,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.005180740356445312,0.0003899813973758417,0.0005984306335449219,0.0004886165972346223,entropy,log2,"{'criterion': 'entropy', 'max_features': 'log2'}",0.7261904761904762,0.7108433734939759,0.8072289156626506,0.6867469879518072,0.6385542168674698,0.713912794033276,0.05529006701037589,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
