mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.01919975280761719,0.006080615502890805,0.0,0.0,gini,10,10,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 10}",0.4166666666666667,0.4457831325301205,0.5180722891566265,0.39759036144578314,0.3373493975903614,0.4230923694779117,0.05929511812698416,199,0.9849397590361446,0.987987987987988,1.0,0.993993993993994,1.0,0.9933843482036252,0.006137379818064231
0.04755868911743164,0.00045250390655451254,0.0,0.0,gini,10,20,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 20}",0.4523809523809524,0.5180722891566265,0.40963855421686746,0.4457831325301205,0.4939759036144578,0.4639701663798049,0.03806411989666367,190,0.9939759036144579,1.0,0.996996996996997,0.996996996996997,1.0,0.9975939795216904,0.0022530476525881803
0.0669975757598877,0.004341474516012243,0.006259298324584961,0.007666049883950616,gini,10,30,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 30}",0.4642857142857143,0.4939759036144578,0.4578313253012048,0.37349397590361444,0.46987951807228917,0.4518932874354561,0.041060286561570306,197,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0945352554321289,0.0004414137127730568,0.0,0.0,gini,10,40,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 40}",0.5119047619047619,0.5301204819277109,0.46987951807228917,0.43373493975903615,0.46987951807228917,0.48310384394721745,0.03413828177463067,189,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.11683168411254882,0.008340621819996858,0.009421682357788086,0.007692968468592599,gini,10,50,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 50}",0.5,0.5060240963855421,0.4939759036144578,0.3855421686746988,0.43373493975903615,0.463855421686747,0.04697250286654921,192,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.14512081146240235,0.006461728304265661,0.0031327724456787108,0.0062655448913574215,gini,10,60,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 60}",0.5357142857142857,0.5542168674698795,0.5662650602409639,0.4578313253012048,0.5662650602409639,0.5360585197934595,0.04067974487919386,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.1705409049987793,0.006113801275759522,0.009382295608520507,0.007660619855713633,gini,10,70,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 70}",0.5714285714285714,0.5301204819277109,0.4939759036144578,0.4457831325301205,0.4578313253012048,0.49982788296041314,0.04639631818985014,182,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.19643054008483887,0.006960214456260575,0.006249284744262696,0.007653779485333834,gini,10,80,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 80}",0.5357142857142857,0.5421686746987951,0.4939759036144578,0.46987951807228917,0.5180722891566265,0.5119621342512909,0.026864046064900515,175,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.21221184730529785,0.00689996671943816,0.009647798538208009,0.007882076565054885,gini,10,90,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 90}",0.5476190476190477,0.5180722891566265,0.5301204819277109,0.43373493975903615,0.4939759036144578,0.5047045324153758,0.03954265945236276,179,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.24060940742492676,0.012423197912685856,0.0062481403350830075,0.007652377893896157,gini,10,100,"{'criterion': 'gini', 'max_features': 10, 'n_estimators': 100}",0.5595238095238095,0.6024096385542169,0.5060240963855421,0.3855421686746988,0.4578313253012048,0.5022662076878944,0.076052904609114,181,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.034465694427490236,0.006226946475950865,0.0,0.0,gini,20,10,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 10}",0.5,0.5542168674698795,0.4939759036144578,0.4457831325301205,0.4457831325301205,0.4879518072289157,0.040320965134172326,187,0.9909638554216867,0.984984984984985,0.9819819819819819,0.993993993993994,0.990990990990991,0.9885831614747277,0.0044105532520719035
0.06606936454772949,0.006119463329167092,0.0,0.0,gini,20,20,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 20}",0.47619047619047616,0.5180722891566265,0.5180722891566265,0.46987951807228917,0.5060240963855421,0.49764773379231214,0.02066870137197026,183,0.9969879518072289,1.0,1.0,1.0,1.0,0.9993975903614458,0.0012048192771084488
0.09805121421813964,0.0069633656346180794,0.00316767692565918,0.006310468620089055,gini,20,30,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 30}",0.5714285714285714,0.5180722891566265,0.5903614457831325,0.5060240963855421,0.5542168674698795,0.5480206540447504,0.03174801321905358,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.12584071159362792,0.00045459751075692617,0.0,0.0,gini,20,40,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 40}",0.5357142857142857,0.5662650602409639,0.46987951807228917,0.4578313253012048,0.5783132530120482,0.5216006884681584,0.04929913965997276,168,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.18309993743896485,0.020440465572880262,0.009618568420410156,0.007861986880569976,gini,20,50,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 50}",0.5238095238095238,0.5783132530120482,0.5421686746987951,0.43373493975903615,0.5301204819277109,0.5216293746414229,0.047827206798263175,167,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.24458661079406738,0.025850764702626122,0.0,0.0,gini,20,60,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 60}",0.5714285714285714,0.5662650602409639,0.5662650602409639,0.5180722891566265,0.5180722891566265,0.5480206540447504,0.024525319284759903,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23433237075805663,0.007936424934124506,0.006256961822509765,0.00766319262122502,gini,20,70,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 70}",0.5476190476190477,0.6144578313253012,0.5301204819277109,0.46987951807228917,0.5421686746987951,0.5408491107286288,0.04608167444918914,157,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3074656009674072,0.03161589744607891,0.012241935729980469,0.004625778560464921,gini,20,80,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 80}",0.5476190476190477,0.5783132530120482,0.5783132530120482,0.5060240963855421,0.5180722891566265,0.5456683878370626,0.029894461109859435,153,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.30425615310668946,0.006656944709887899,0.009389591217041016,0.007666587627027471,gini,20,90,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 90}",0.5714285714285714,0.5421686746987951,0.5903614457831325,0.4819277108433735,0.5180722891566265,0.5407917383820997,0.03841565955635903,159,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.36718549728393557,0.028199671249490882,0.009471750259399414,0.007734196960918282,gini,20,100,"{'criterion': 'gini', 'max_features': 20, 'n_estimators': 100}",0.5595238095238095,0.6024096385542169,0.5421686746987951,0.4819277108433735,0.5180722891566265,0.5408204245553645,0.04032541397482586,158,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04474058151245117,0.005987955015672443,0.0031360626220703126,0.006272125244140625,gini,30,10,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 10}",0.42857142857142855,0.46987951807228917,0.46987951807228917,0.4819277108433735,0.40963855421686746,0.4519793459552496,0.027851068648769423,196,0.9969879518072289,0.993993993993994,0.987987987987988,1.0,0.984984984984985,0.9927909837548391,0.005568376331079624
0.08948850631713867,0.00883290357730485,0.003124570846557617,0.006249141693115234,gini,30,20,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 20}",0.4642857142857143,0.6144578313253012,0.46987951807228917,0.5060240963855421,0.5421686746987951,0.5193631669535284,0.05517821033359875,170,0.9879518072289156,1.0,0.996996996996997,0.996996996996997,1.0,0.996389160244582,0.004427283239747858
0.14193964004516602,0.026451019417387044,0.0,0.0,gini,30,30,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 30}",0.5119047619047619,0.5783132530120482,0.5662650602409639,0.4819277108433735,0.5180722891566265,0.5312966150315548,0.035837332129028385,164,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.17136201858520508,0.012610038814228553,0.009820318222045899,0.00805601985568001,gini,30,40,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 40}",0.5952380952380952,0.6024096385542169,0.5903614457831325,0.42168674698795183,0.5060240963855421,0.5431440045897877,0.07012196433611526,156,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.23207502365112304,0.024427792816484696,0.0031249523162841797,0.006249904632568359,gini,30,50,"{'criterion': 'gini', 'max_features': 30, 'n_estimators': 50}",0.5595238095238095,0.6024096385542169,0.6024096385542169,0.5180722891566265,0.5542168674698795,0.5673264486517497,0.03200117170092713,129,1.0,1.0,1.0,1.0,1.0,1.0,0.0
